gameDuration;firstBlood;firstTower;firstInhibitor;firstBaron;firstDragon;firstRiftHerald;t1_towerKills;t1_inhibitorKills;t1_baronKills;t1_dragonKills;t1_riftHeraldKills;t2_towerKills;t2_inhibitorKills;t2_baronKills;t2_dragonKills;t2_riftHeraldKills;winner
2266;2;2;2;2;2;1;5;0;0;3;1;9;2;2;1;0;2
1878;2;2;2;2;2;1;3;0;0;0;1;9;1;1;2;0;2
2375;1;1;2;2;1;0;5;0;0;1;0;10;5;3;3;0;2
1270;2;2;2;0;0;0;1;0;0;0;0;6;1;0;0;0;2
1875;2;2;1;1;2;2;6;1;1;0;0;8;1;0;4;1;2
1814;2;2;1;2;2;0;7;1;0;1;0;4;0;1;2;0;1
1658;1;2;2;0;2;2;1;0;0;0;0;11;3;0;2;1;2
1792;1;2;0;0;1;1;5;0;0;3;1;2;0;0;0;0;1
2169;2;2;2;0;2;0;0;0;0;0;0;11;3;0;4;0;2
2769;2;2;2;2;2;2;3;0;0;0;0;10;4;1;3;1;2
1471;2;2;2;0;2;2;0;0;0;0;0;5;1;0;3;1;2
2049;1;1;2;1;2;0;3;0;1;1;0;8;2;0;1;0;2
1751;1;2;2;0;2;0;1;0;0;0;0;9;2;0;2;0;2
1682;1;1;2;0;2;2;2;0;0;1;0;5;1;0;1;1;2
1298;2;1;1;0;1;0;9;2;0;1;0;1;0;0;0;0;1
1976;1;2;2;2;2;0;2;0;0;0;0;10;2;1;4;0;2
1849;1;2;2;2;1;2;2;0;0;1;0;10;2;1;2;1;2
1793;1;2;2;2;2;2;2;0;0;1;0;10;2;1;3;1;2
2076;1;2;1;0;1;1;9;2;0;3;1;3;0;0;0;0;1
920;2;2;0;0;1;0;0;0;0;1;0;2;0;0;0;0;2
1608;1;1;0;0;1;0;6;0;0;1;0;1;0;0;0;0;1
1307;1;1;1;0;2;1;6;1;0;1;1;2;0;0;2;0;1
2046;1;2;2;2;1;2;4;0;1;1;0;8;2;1;2;1;2
2040;1;1;2;2;2;0;3;0;0;0;0;11;3;1;2;0;2
1882;1;1;2;0;1;0;4;0;0;1;0;9;1;0;1;0;2
2325;2;2;1;1;1;0;10;3;1;4;0;5;0;1;1;0;1
1875;2;1;2;2;2;1;5;0;0;1;1;7;1;1;1;0;2
1851;2;1;2;2;1;0;1;0;0;1;0;10;2;1;2;0;2
2439;1;1;1;1;1;1;11;3;1;3;1;4;0;0;1;0;1
2180;2;2;1;1;2;0;9;2;1;0;0;7;0;0;2;0;1
2021;1;1;1;0;1;0;9;2;0;4;0;3;0;0;0;0;1
1542;2;2;2;0;1;0;1;0;0;1;0;11;5;0;1;0;2
1771;2;1;2;2;1;0;3;0;0;1;0;8;2;2;1;0;2
2408;1;2;2;2;2;2;4;0;0;0;0;11;4;1;5;1;2
1400;2;2;2;0;2;2;2;0;0;0;0;11;3;0;3;1;2
2456;1;1;2;2;1;2;4;0;0;1;0;10;1;1;3;1;2
1358;1;1;0;0;2;2;3;0;0;0;0;1;0;0;1;1;1
1813;1;1;1;0;1;0;9;1;0;3;0;2;0;0;0;0;1
2041;1;1;2;0;2;1;5;0;0;0;1;8;1;0;3;0;2
1240;2;2;0;0;0;2;0;0;0;0;0;4;0;0;0;1;2
2357;2;2;2;2;1;0;1;0;0;1;0;11;5;1;3;0;2
1875;1;1;1;0;1;0;10;2;0;2;0;4;0;0;1;0;1
2317;1;2;1;1;1;0;11;3;1;3;0;1;0;0;0;0;1
1850;2;1;1;2;1;0;11;4;0;3;0;0;0;1;1;0;1
2330;1;2;1;1;2;2;10;3;1;2;0;3;0;1;2;1;1
1982;1;1;2;0;2;1;3;0;0;0;1;10;3;0;4;0;2
2087;2;2;1;1;2;2;10;2;1;1;0;4;0;0;3;1;1
2031;2;1;2;2;1;2;5;0;0;2;0;7;2;1;1;1;2
1782;1;2;2;0;2;0;0;0;0;0;0;9;2;0;3;0;2
1600;1;1;1;1;1;0;10;2;1;2;0;2;0;0;0;0;1
1490;2;2;0;0;1;0;2;0;0;1;0;7;0;0;1;0;2
2330;2;2;1;2;2;0;8;1;0;1;0;4;0;1;2;0;1
2464;1;2;2;1;1;1;6;0;1;3;1;9;1;0;1;0;2
1591;2;1;1;0;1;0;8;1;0;2;0;2;0;0;0;0;1
2509;1;2;2;0;2;0;4;0;0;3;0;7;1;0;1;0;2
2231;1;2;2;1;2;0;7;1;2;3;0;7;1;0;2;0;1
1981;2;1;2;2;1;1;7;0;0;3;1;8;1;1;0;0;2
1459;2;2;1;0;2;0;10;2;0;1;0;1;0;0;1;0;1
1983;2;2;1;0;1;0;11;3;0;4;0;2;0;0;0;0;1
1816;2;1;2;2;2;1;4;0;0;0;1;8;2;1;4;0;2
1886;1;2;1;0;1;0;7;1;0;2;0;4;0;0;1;0;1
2060;1;1;1;0;1;0;8;1;0;3;0;3;0;0;1;0;1
2183;2;1;1;1;1;2;10;2;1;4;0;4;0;0;0;1;1
1495;1;1;1;0;0;0;11;3;0;0;0;0;0;0;0;0;1
1461;2;1;2;0;1;2;2;0;0;1;0;10;2;0;1;1;2
1959;1;1;1;1;1;1;9;2;1;3;1;0;0;0;0;0;1
2600;2;1;1;1;1;1;10;5;1;2;1;9;3;2;2;0;2
1533;2;2;2;0;2;0;0;0;0;0;0;10;1;0;3;0;2
1569;2;1;0;1;2;0;5;0;1;2;0;2;0;0;1;0;1
2234;2;1;1;1;1;2;10;3;1;4;0;6;0;0;0;1;1
2084;2;2;2;2;2;0;0;0;0;0;0;11;3;1;3;0;2
923;2;2;0;0;2;0;0;0;0;0;0;1;0;0;1;0;2
2068;2;2;2;0;1;0;3;0;0;1;0;10;2;0;2;0;2
1786;2;1;1;0;2;0;10;4;0;2;0;0;0;0;2;0;1
1522;1;1;1;1;1;1;9;1;1;1;1;3;0;0;1;0;1
1856;2;2;2;0;2;2;3;0;0;0;0;9;1;0;3;1;2
1216;2;2;0;0;2;2;1;0;0;0;0;5;0;0;2;1;2
2107;2;2;2;2;1;0;6;0;0;3;0;10;2;1;1;0;2
2840;1;2;2;2;2;1;6;0;1;3;1;11;2;1;1;0;2
2377;2;2;2;2;2;1;10;2;1;2;1;7;1;1;2;0;1
1863;1;2;2;2;2;0;2;0;0;0;0;11;4;1;3;0;2
2355;2;1;1;2;2;2;11;3;0;1;0;3;0;1;3;1;1
2028;1;1;1;0;1;0;8;2;0;3;0;0;0;0;0;0;1
1361;2;1;1;0;1;1;10;2;0;1;1;0;0;0;0;0;1
1631;1;1;1;0;1;0;10;3;0;3;0;0;0;0;0;0;1
1700;1;1;2;1;2;2;5;0;1;0;0;8;1;0;3;1;2
1465;1;2;2;0;1;0;0;0;0;1;0;10;1;0;2;0;2
1536;2;2;0;0;1;2;0;0;0;1;0;5;0;0;1;1;2
2069;1;2;1;2;2;0;6;1;0;2;0;4;0;1;1;0;1
2636;2;1;2;2;2;0;6;1;1;0;0;8;3;1;5;0;1
2208;2;2;2;2;2;0;0;0;0;0;0;10;2;1;4;0;2
1514;1;1;1;0;1;1;8;3;0;2;1;0;0;0;0;0;1
2456;1;1;1;2;1;2;9;2;0;3;0;5;0;2;1;1;1
1682;2;1;2;2;1;2;3;0;0;1;0;10;2;1;2;1;2
2474;2;2;1;1;1;1;7;1;1;1;1;5;0;0;1;0;1
969;1;1;0;0;2;0;3;0;0;0;0;0;0;0;1;0;1
1665;2;2;2;0;2;2;1;0;0;1;0;9;2;0;2;1;2
2455;2;2;2;2;2;2;6;1;0;1;0;8;5;3;5;1;1
1488;1;2;1;0;2;1;10;2;0;0;1;2;0;0;1;0;1
1481;2;2;2;0;2;2;0;0;0;0;0;11;3;0;1;1;2
1308;2;2;2;0;1;0;2;0;0;1;0;7;2;0;0;0;2
2563;1;2;2;2;2;0;7;0;0;1;0;9;1;2;3;0;2
1466;1;1;1;0;1;0;10;2;0;1;0;0;0;0;0;0;1
1877;1;1;1;2;1;1;9;2;0;2;1;8;1;1;1;0;2
1815;1;2;2;0;1;0;1;0;0;1;0;9;1;0;2;0;2
2049;2;1;2;2;2;0;3;0;0;1;0;8;1;1;3;0;2
2114;2;2;2;1;2;2;9;2;1;3;0;5;1;0;1;1;1
2247;1;1;1;1;1;0;7;2;1;3;0;2;0;0;0;0;1
1813;2;1;1;1;1;2;7;1;1;2;0;4;0;0;1;1;1
2014;1;1;1;1;1;1;7;1;2;1;1;8;1;0;3;0;2
1288;1;1;1;0;1;1;7;2;0;1;1;0;0;0;0;0;1
2847;1;1;1;2;1;1;10;3;0;1;1;6;0;2;2;0;1
1443;1;1;1;0;1;0;10;2;0;2;0;0;0;0;0;0;1
1425;2;2;0;0;1;2;1;0;0;1;0;6;0;0;1;1;2
1428;2;1;1;1;1;1;11;3;1;2;1;0;0;0;0;0;1
1664;2;2;2;0;1;2;1;0;0;1;0;10;2;0;1;1;2
1789;2;2;1;1;2;2;7;1;1;2;0;4;0;0;1;1;1
1621;2;1;1;1;1;0;10;3;1;2;0;1;0;0;0;0;1
1441;2;2;0;0;2;0;1;0;0;0;0;3;0;0;2;0;2
1455;2;2;2;1;2;2;0;0;1;0;0;7;1;0;2;1;2
1661;1;1;1;0;1;0;10;2;0;3;0;1;0;0;0;0;1
1199;1;1;1;0;2;0;9;3;0;0;0;0;0;0;1;0;1
1936;1;1;1;2;1;0;11;3;0;2;0;0;0;1;1;0;1
2262;1;2;1;2;1;1;5;1;1;2;1;9;1;1;2;0;2
1638;1;1;1;1;1;1;11;3;1;2;1;1;0;0;1;0;1
1813;1;1;2;2;2;1;5;0;0;1;1;9;2;1;3;0;2
2191;2;2;2;0;2;1;4;0;0;3;1;10;1;0;1;0;2
1670;2;2;2;0;2;2;3;0;0;0;0;11;3;0;2;1;2
2185;1;2;2;2;1;0;5;0;0;2;0;8;1;2;2;0;2
1422;2;2;1;0;1;1;10;2;0;1;1;1;0;0;1;0;1
1824;1;1;1;1;1;1;10;2;1;1;1;1;0;0;0;0;1
1453;1;1;0;1;1;0;7;0;1;2;0;0;0;0;0;0;1
1326;1;1;1;0;1;1;6;1;0;1;1;2;0;0;1;0;1
2532;2;2;1;1;1;0;7;1;1;3;0;5;0;0;2;0;1
1352;2;2;2;0;2;2;0;0;0;0;0;11;2;0;2;1;2
2309;2;1;1;1;2;0;7;2;2;3;0;8;1;0;1;0;2
1617;2;2;2;0;2;0;2;0;0;0;0;5;1;0;3;0;2
2831;1;1;1;1;1;0;9;2;1;3;0;3;0;0;1;0;1
3037;2;2;1;1;2;2;11;5;1;3;0;5;1;2;2;1;1
1833;1;2;1;1;2;1;10;2;1;3;1;2;0;0;1;0;1
1992;1;1;1;1;1;0;7;1;1;2;0;5;0;0;0;0;1
1871;2;2;1;1;1;1;8;1;1;1;1;5;0;0;2;0;1
1596;1;1;1;1;1;1;11;2;1;1;1;2;0;0;1;0;1
1838;2;1;1;1;1;1;11;3;1;2;1;2;0;0;0;0;1
1997;1;1;1;1;2;0;10;2;1;0;0;1;0;0;3;0;1
2414;1;1;1;1;1;2;11;4;1;4;0;2;0;0;0;1;1
1381;1;2;1;0;1;1;10;3;0;1;1;1;0;0;0;0;1
1957;2;1;2;2;2;0;9;2;1;1;0;7;1;1;2;0;1
1378;1;2;2;0;1;2;0;0;0;1;0;9;2;0;1;1;2
1178;2;2;2;0;1;2;0;0;0;1;0;9;1;0;1;1;2
1520;1;1;0;0;1;1;5;0;0;2;1;0;0;0;0;0;1
2093;2;2;2;1;2;0;4;0;1;1;0;10;2;1;3;0;2
969;2;2;2;0;1;0;0;0;0;1;0;5;1;0;1;0;2
2294;1;2;2;2;1;0;3;0;0;1;0;7;2;2;3;0;2
1910;1;1;2;2;2;0;3;0;0;0;0;9;1;1;3;0;2
1883;1;2;2;1;2;0;4;0;1;0;0;7;1;0;2;0;2
1135;2;2;2;0;2;2;0;0;0;0;0;11;3;0;2;1;2
2401;1;1;1;2;2;0;9;1;1;3;0;3;0;1;1;0;1
1538;2;1;2;2;2;0;2;0;0;0;0;8;1;1;2;0;2
1893;1;1;1;1;2;0;10;4;1;2;0;2;0;0;1;0;1
2389;1;1;1;1;2;0;10;3;2;3;0;3;0;0;2;0;1
1906;1;2;1;2;1;1;11;3;0;3;1;4;0;1;1;0;1
1368;2;2;0;0;2;0;0;0;0;0;0;4;0;0;1;0;2
2364;1;2;2;2;1;0;3;0;0;2;0;10;2;1;2;0;2
1569;2;1;1;1;1;1;11;3;1;2;1;1;0;0;1;0;1
2264;2;1;1;1;1;2;10;3;1;1;0;3;0;0;2;1;1
2017;1;2;2;2;2;0;2;0;0;0;0;11;3;2;3;0;2
2263;1;2;2;2;2;0;3;0;0;1;0;11;3;2;3;0;2
1636;2;2;2;2;2;1;3;0;0;0;1;10;2;1;3;0;2
2340;2;2;2;1;2;0;5;0;1;1;0;7;1;0;2;0;2
1441;1;1;1;0;1;2;8;2;0;2;0;2;0;0;0;1;1
1489;2;2;2;2;2;0;1;0;0;0;0;10;2;1;3;0;2
1379;1;2;2;0;2;0;0;0;0;0;0;7;1;0;1;0;2
3142;1;2;1;1;1;0;10;3;2;4;0;6;0;1;1;0;1
1623;2;2;2;0;2;0;0;0;0;0;0;11;3;0;2;0;2
2180;1;1;1;1;2;0;11;3;1;2;0;3;0;0;1;0;1
1238;1;2;2;0;2;2;0;0;0;0;0;10;2;0;1;1;2
1555;2;1;1;1;1;2;7;1;1;1;0;3;0;0;2;1;1
2441;1;1;1;1;1;1;11;5;1;4;1;1;0;0;0;0;1
2883;1;2;1;1;1;1;11;5;3;5;1;4;0;0;0;0;1
1664;1;2;2;0;2;0;1;0;0;0;0;9;2;0;1;0;2
2273;1;1;1;1;1;0;11;3;1;2;0;4;0;0;1;0;1
2242;2;1;1;1;2;0;10;2;1;2;0;3;0;0;2;0;1
1927;2;2;2;2;2;2;0;0;0;0;0;9;1;1;3;1;2
1888;1;2;2;1;1;0;3;0;1;3;0;8;2;0;0;0;2
1603;1;1;1;0;1;1;7;1;0;2;1;3;0;0;0;0;1
2127;1;1;1;2;1;0;10;4;0;3;0;1;0;1;0;0;1
2651;1;1;1;1;1;0;7;2;1;2;0;6;0;1;2;0;1
1672;1;2;2;0;1;0;1;0;0;1;0;8;1;0;1;0;2
2854;2;1;2;1;1;0;11;4;1;3;0;9;6;1;2;0;1
1537;1;1;0;0;1;0;5;0;0;1;0;1;0;0;0;0;1
1049;2;2;2;0;2;2;1;0;0;0;0;9;2;0;2;1;2
925;1;1;0;0;1;1;3;0;0;1;1;0;0;0;0;0;1
1863;2;1;1;1;1;1;11;3;1;2;1;2;0;0;1;0;1
2304;2;2;2;2;1;0;5;0;0;3;0;8;1;2;1;0;2
1616;2;2;0;0;2;2;0;0;0;0;0;5;0;0;3;1;2
1089;1;1;1;0;1;0;8;1;0;1;0;0;0;0;0;0;1
1653;2;2;2;0;2;0;2;0;0;0;0;10;2;0;2;0;2
1506;1;2;2;0;1;0;0;0;0;1;0;11;2;0;1;0;2
1929;1;2;1;1;1;2;4;1;1;3;0;2;0;0;0;1;1
2335;2;2;2;2;2;0;2;0;0;0;0;11;4;1;2;0;2
2570;2;1;2;2;1;0;4;0;0;2;0;8;2;2;2;0;2
2087;2;2;2;2;2;2;4;0;0;0;0;11;3;1;5;1;2
1439;2;1;0;0;1;2;4;0;0;2;0;2;0;0;0;1;1
2471;1;1;1;1;2;0;9;2;2;4;0;1;0;0;1;0;1
1870;2;1;1;0;2;0;10;4;0;1;0;2;0;0;2;0;1
1755;2;2;2;0;2;2;1;0;0;0;0;10;2;0;3;1;2
1506;2;2;2;2;2;2;1;0;0;0;0;10;2;1;2;1;2
1751;1;2;1;1;2;1;8;1;1;0;1;3;0;0;2;0;1
1387;1;1;1;1;1;0;9;1;1;2;0;0;0;0;0;0;1
1717;1;1;1;1;1;1;9;1;1;3;1;0;0;0;0;0;1
1767;1;1;1;0;2;0;5;1;0;2;0;3;0;0;1;0;1
2011;2;1;2;2;2;1;3;0;0;2;1;10;2;1;2;0;2
1244;2;1;0;0;1;0;4;0;0;1;0;0;0;0;0;0;1
1630;2;2;1;1;1;0;7;2;1;1;0;2;0;0;0;0;1
2121;1;2;2;2;2;1;4;0;0;1;1;10;1;1;2;0;2
2301;1;2;1;1;1;2;11;3;1;2;0;6;0;0;2;1;1
2151;2;2;2;1;2;2;6;1;1;0;0;9;3;0;4;1;2
1900;1;2;1;2;1;0;10;1;0;3;0;2;0;1;0;0;1
1936;2;2;2;2;2;2;1;0;0;0;0;11;4;1;3;1;2
2943;2;2;2;2;2;0;9;3;1;2;0;6;1;1;2;0;1
1807;1;2;2;0;2;0;2;0;0;0;0;9;2;0;2;0;2
1080;1;1;1;0;0;0;11;3;0;0;0;0;0;0;0;0;1
2048;2;1;1;1;1;0;9;2;1;2;0;2;0;0;1;0;1
1315;1;1;0;0;1;0;6;0;0;1;0;1;0;0;1;0;1
1329;1;1;1;0;2;1;10;2;0;0;1;1;0;0;1;0;1
2600;2;2;1;2;2;0;9;3;0;2;0;7;2;1;1;0;1
2189;1;2;2;2;2;0;5;0;0;1;0;7;2;1;2;0;2
1874;2;1;1;1;2;0;10;3;1;1;0;3;0;0;3;0;1
1786;1;2;2;1;2;2;2;0;1;0;0;10;3;1;2;1;2
1983;2;2;2;2;2;0;2;0;0;1;0;11;3;1;3;0;2
2808;2;2;1;2;2;0;7;1;0;1;0;11;3;1;1;0;2
1749;1;2;2;0;1;0;7;0;0;1;0;7;1;0;1;0;2
2260;1;2;1;2;1;0;5;1;0;2;0;8;1;1;1;0;2
1221;1;1;0;0;2;2;2;0;0;0;0;7;0;0;2;1;2
1966;1;1;1;1;1;0;8;1;1;3;0;2;0;0;0;0;1
1981;2;1;2;2;2;1;5;0;0;1;1;9;1;1;3;0;2
2103;1;1;1;0;1;1;8;1;0;2;1;1;0;0;2;0;1
1907;1;2;2;2;1;2;10;2;0;2;0;5;1;1;0;1;1
2174;2;2;1;0;2;0;11;3;0;1;0;4;0;0;2;0;1
2277;1;2;2;2;2;2;3;0;0;1;0;10;3;2;3;1;2
2737;2;2;1;1;2;0;10;2;1;1;0;5;1;0;3;0;1
1846;2;2;2;2;2;2;4;0;0;0;0;8;1;1;3;1;2
2023;1;1;1;1;1;1;11;3;1;3;1;2;0;0;0;0;1
2734;2;1;1;2;1;1;9;5;0;2;1;7;1;1;2;0;1
2183;2;2;2;2;2;1;3;0;1;0;1;10;2;1;3;0;2
1959;2;2;2;1;1;1;6;0;1;1;1;9;1;0;2;0;2
1733;2;1;2;2;2;2;1;0;0;0;0;11;3;1;1;1;2
1930;1;1;2;2;2;0;4;0;0;0;0;8;1;1;2;0;2
2211;2;1;0;1;1;0;7;0;1;1;0;4;0;0;2;0;1
1610;1;2;2;0;2;0;1;0;0;0;0;11;3;0;2;0;2
2003;1;1;1;1;1;0;10;2;1;3;0;0;0;0;0;0;1
2380;2;2;1;1;2;2;10;3;2;3;0;5;0;0;2;1;1
1527;2;2;2;2;2;2;1;0;0;1;0;11;3;1;1;1;2
1854;2;2;1;0;1;1;11;2;0;4;1;5;0;0;0;0;1
2358;2;2;2;2;2;2;2;0;0;0;0;10;2;2;4;1;2
2101;1;1;1;1;1;1;9;4;1;3;1;2;0;0;0;0;1
1304;2;2;2;0;2;0;1;0;0;0;0;7;1;0;3;0;2
2413;1;2;2;2;2;0;5;0;0;2;0;10;2;2;2;0;2
2115;1;2;2;2;2;0;5;0;0;0;0;9;2;1;3;0;2
2149;1;1;2;2;2;0;1;0;0;0;0;9;1;1;3;0;2
1550;1;1;1;0;1;0;10;2;0;1;0;0;0;0;0;0;1
2032;2;2;2;1;1;2;2;0;1;2;0;8;1;0;1;1;2
1177;1;1;1;0;0;0;10;2;0;0;0;0;0;0;0;0;1
1600;1;1;1;0;1;0;10;2;0;1;0;1;0;0;0;0;1
1641;2;1;1;1;1;0;8;1;1;1;0;4;0;0;2;0;1
1246;1;2;2;0;2;2;0;0;0;0;0;7;2;0;2;1;2
2480;1;1;1;1;2;1;10;5;1;2;1;7;1;1;2;0;2
1964;1;1;2;2;2;2;4;0;0;1;0;11;3;1;2;1;2
1125;1;2;0;0;2;2;0;0;0;0;0;5;0;0;2;1;2
2043;1;1;1;1;2;0;8;1;1;2;0;3;0;0;1;0;1
955;1;1;0;0;1;0;2;0;0;1;0;0;0;0;0;0;1
2009;2;1;2;0;2;2;4;0;0;0;0;10;2;0;4;1;2
2380;1;1;1;1;1;0;8;1;1;3;0;3;0;0;0;0;1
1560;1;2;2;0;1;0;2;0;0;1;0;6;1;0;1;0;2
1853;1;1;2;2;2;0;3;0;0;0;0;11;3;1;2;0;2
2224;1;2;1;1;2;0;9;3;1;1;0;2;0;0;2;0;1
1746;2;1;2;2;2;1;4;0;0;1;1;8;1;1;2;0;2
1702;2;2;1;1;2;0;11;3;1;1;0;2;0;0;1;0;1
1917;2;1;1;0;2;0;5;1;0;1;0;5;0;0;2;0;1
2421;1;1;1;2;2;2;9;2;0;2;0;3;0;1;1;1;1
1876;1;2;1;1;1;1;10;2;1;3;1;2;0;0;1;0;1
2066;1;1;1;1;1;0;8;1;1;2;0;2;0;0;0;0;1
1810;1;2;2;2;2;0;1;0;0;1;0;9;2;1;2;0;2
1392;1;1;1;1;2;1;9;1;1;0;1;0;0;0;2;0;1
2049;1;1;2;2;2;0;3;0;0;0;0;10;2;1;2;0;2
2189;2;1;2;2;1;0;5;1;0;3;0;7;1;2;0;0;2
1579;2;1;1;1;2;1;11;3;1;2;1;0;0;0;1;0;1
2146;2;1;2;1;2;0;8;2;1;2;0;5;1;0;1;0;1
1897;1;2;2;2;2;2;4;0;0;0;0;11;3;1;3;1;2
2561;1;2;2;2;1;0;11;3;0;5;0;5;1;1;0;0;1
1966;1;1;1;1;2;2;8;2;1;0;0;5;0;0;1;1;1
2485;2;1;1;2;1;0;10;4;0;1;0;4;0;2;3;0;1
1667;1;1;1;1;2;1;9;2;1;1;1;2;0;0;2;0;1
1491;2;1;1;1;1;1;11;3;1;2;1;1;0;0;0;0;1
2161;2;2;1;1;2;0;6;1;1;3;0;2;0;0;1;0;1
2090;1;1;1;1;1;1;10;3;1;3;1;5;0;0;1;0;1
2127;1;1;2;2;1;0;5;0;0;2;0;10;2;1;2;0;2
1941;1;1;1;0;2;0;9;1;0;1;0;1;0;0;1;0;1
2023;1;2;2;2;2;1;4;0;0;0;1;10;1;2;2;0;2
1987;2;2;1;1;1;0;9;2;2;3;0;5;0;0;0;0;1
1030;2;2;2;0;2;0;0;0;0;0;0;11;2;0;2;0;2
3112;2;2;2;2;2;0;8;4;1;0;0;10;3;1;5;0;2
2204;2;2;2;2;2;2;4;0;0;0;0;11;5;1;4;1;2
1755;2;1;1;0;2;0;10;2;0;0;0;5;0;0;3;0;1
1866;2;2;1;1;2;0;11;2;1;1;0;2;0;0;2;0;1
2371;2;2;2;2;2;2;4;0;0;0;0;10;3;2;3;1;2
1701;1;2;2;2;2;0;3;0;0;0;0;10;2;1;3;0;2
1409;1;2;0;0;2;1;1;0;0;0;1;3;0;0;2;0;2
1850;1;2;2;2;2;1;3;0;0;0;1;10;2;1;2;0;2
1704;1;1;2;2;2;1;2;0;0;1;1;9;2;1;1;0;2
1714;2;2;2;1;2;2;3;0;1;1;0;10;3;0;2;1;2
2396;2;1;1;2;2;0;7;2;0;2;0;9;1;2;2;0;2
2032;1;1;1;1;1;1;8;3;1;2;1;1;0;0;1;0;1
983;2;2;0;0;2;0;0;0;0;0;0;4;0;0;1;0;2
1485;2;2;1;0;1;1;8;1;0;2;1;2;0;0;0;0;1
1258;2;2;0;0;2;2;0;0;0;0;0;4;0;0;2;1;2
1716;1;1;1;1;1;0;10;3;1;3;0;2;0;0;0;0;1
2657;1;1;2;2;2;1;9;3;1;3;1;6;2;1;2;0;1
2325;1;2;2;2;1;1;5;0;0;4;1;7;1;1;0;0;2
1525;2;1;1;0;1;1;7;1;0;2;1;1;0;0;0;0;1
1955;1;1;1;1;1;0;10;1;1;4;0;2;0;0;0;0;1
2221;1;2;2;2;1;0;4;0;0;1;0;11;4;1;1;0;2
2624;1;2;1;1;1;0;11;7;1;5;0;3;0;2;0;0;1
1972;2;2;2;0;2;0;0;0;0;0;0;10;1;0;4;0;2
2336;1;1;1;1;1;0;7;1;1;4;0;7;1;2;1;0;2
1732;1;1;2;2;1;1;1;0;0;1;1;10;2;1;1;0;2
2681;1;1;1;0;1;1;11;1;0;3;1;2;0;0;0;0;1
1743;2;2;2;2;2;0;3;0;0;1;0;10;2;1;2;0;2
919;1;1;0;0;1;0;2;0;0;1;0;0;0;0;0;0;1
2164;2;1;1;1;1;0;9;2;1;2;0;4;0;0;1;0;1
2290;2;2;2;1;1;0;10;2;1;2;0;7;1;0;2;0;1
1045;2;1;0;0;2;0;2;0;0;1;0;0;0;0;1;0;1
1492;1;1;1;1;1;2;10;2;1;1;0;2;0;0;0;1;1
2051;2;2;2;2;2;0;5;0;0;2;0;11;3;1;1;0;2
2079;2;2;1;1;1;1;8;2;1;2;1;4;0;0;0;0;1
1227;2;2;0;0;2;0;1;0;0;0;0;3;0;0;3;0;2
1869;1;1;1;2;2;0;7;1;0;1;0;3;0;1;2;0;1
2186;1;2;2;0;2;0;2;0;0;1;0;10;3;0;3;0;2
1784;1;1;1;0;1;1;10;2;0;2;1;2;0;0;0;0;1
2278;2;2;1;1;2;0;7;1;1;1;0;11;3;1;2;0;2
2452;1;1;1;1;2;1;7;1;1;0;1;7;1;1;5;0;2
2127;2;2;2;0;2;2;5;0;0;0;0;10;3;0;3;1;2
2513;1;2;2;2;2;2;7;1;1;0;0;7;2;1;4;1;1
1713;2;2;2;0;2;0;0;0;0;0;0;9;2;0;2;0;2
1863;2;1;2;2;2;2;3;0;0;0;0;9;1;1;3;1;2
1500;1;2;1;0;2;0;11;3;0;1;0;1;0;0;2;0;1
2127;1;1;2;2;2;0;3;0;0;1;0;8;1;1;2;0;2
1930;2;2;1;0;1;2;7;1;0;2;0;3;0;0;0;1;1
1956;1;1;2;2;2;0;4;0;1;2;0;7;1;1;2;0;2
1720;1;1;1;2;1;0;8;1;0;2;0;2;0;1;0;0;1
1885;1;1;1;1;1;0;11;3;1;3;0;3;0;0;0;0;1
1467;2;2;2;0;2;2;1;0;0;0;0;10;2;0;2;1;2
2382;1;2;2;1;1;0;9;2;2;4;0;8;3;0;0;0;1
2189;2;2;2;2;1;2;3;0;0;1;0;9;1;1;3;1;2
1350;2;2;0;2;1;0;1;0;0;1;0;4;0;1;1;0;2
1504;2;1;1;1;1;1;8;1;1;3;1;0;0;0;0;0;1
2736;2;2;1;1;2;0;9;3;2;0;0;11;3;1;5;0;2
1951;2;1;1;0;2;0;9;2;0;1;0;4;0;0;1;0;1
1647;1;2;2;2;1;2;1;0;0;1;0;8;1;1;2;1;2
2065;1;2;2;2;1;2;0;0;0;1;0;11;3;1;1;1;2
2563;2;2;2;2;2;0;2;0;0;0;0;11;3;1;4;0;2
1728;1;2;2;2;2;2;1;0;0;0;0;10;2;1;2;1;2
1998;2;2;1;1;1;0;7;1;1;2;0;4;0;0;0;0;1
2677;1;1;1;1;1;0;11;3;1;2;0;7;0;0;1;0;1
2108;1;2;2;1;2;0;8;1;1;0;0;7;1;0;3;0;1
1729;1;2;1;0;2;0;8;1;0;2;0;2;0;0;1;0;1
2617;2;1;1;2;2;1;8;2;0;2;1;8;1;2;3;0;2
1480;2;1;1;1;2;1;8;1;1;0;1;0;0;0;1;0;1
1819;1;1;1;1;1;0;11;3;1;3;0;0;0;0;0;0;1
1971;1;1;0;0;1;0;3;0;0;2;0;4;0;0;0;0;2
1906;1;1;1;1;2;0;11;5;2;3;0;2;0;0;1;0;1
2039;1;2;2;2;2;0;1;0;0;0;0;10;1;1;4;0;2
2213;1;2;2;2;2;0;5;0;0;2;0;7;1;1;1;0;2
